transaction_id,portfolio_id,instrument_id,counterparty_id,trade_dt,settlement_dt,transaction_type,quantity,price,gross_amount,fees_amount,net_amount,currency_code
TXN00900118,PORT009,INS0038,CP011,2025-05-13,2025-05-15,BUY,102,17.9314,1829.0,5.31,1823.69,USD
TXN00900119,PORT009,INS0039,CP010,2026-03-10,2026-03-12,SELL,251,6.0174,1510.37,1.08,1509.29,EUR
TXN00900120,PORT009,INS0001,CP001,2025-09-02,2025-09-04,BUY,339,12.936,4385.3,3.16,4382.14,EUR
TXN00900121,PORT009,INS0008,CP005,2026-03-29,2026-03-31,BUY,172,55.2173,9497.38,19.82,9477.56,EUR
TXN00900122,PORT009,INS0029,CP008,2025-10-31,2025-11-02,BUY,173,21.1644,3661.44,9.97,3651.47,USD
TXN00900123,PORT009,INS0040,CP005,2025-07-16,2025-07-18,SELL,81,53.4394,4328.59,11.87,4316.72,GBP
TXN00900124,PORT009,INS0035,CP001,2026-02-11,2026-02-13,BUY,184,11.2129,2063.17,4.76,2058.41,INR
TXN00900125,PORT009,INS0029,CP008,2026-03-31,2026-04-02,BUY,91,20.4998,1865.48,2.08,1863.4,INR
TXN00900126,PORT009,INS0042,CP007,2026-03-09,2026-03-11,SELL,271,49.5408,13425.56,19.91,13405.65,EUR
TXN00900127,PORT009,INS0009,CP011,2025-10-20,2025-10-22,BUY,179,31.6175,5659.53,11.38,5648.15,GBP
TXN00900128,PORT009,INS0039,CP002,2025-12-11,2025-12-13,SELL,324,6.2404,2021.89,3.0,2018.89,GBP
TXN00900129,PORT009,INS0020,CP001,2025-10-05,2025-10-07,BUY,49,10.1048,495.14,1.29,493.85,GBP
TXN00900130,PORT009,INS0042,CP006,2025-12-08,2025-12-10,SELL,281,48.7888,13709.65,34.64,13675.01,GBP
TXN00900131,PORT009,INS0030,CP009,2025-12-08,2025-12-10,SELL,297,48.6945,14462.27,41.96,14420.31,GBP
TXN00900132,PORT009,INS0017,CP001,2025-07-29,2025-07-31,SELL,144,123.0189,17714.72,40.58,17674.14,USD
TXN00900133,PORT009,INS0026,CP009,2025-09-24,2025-09-26,SELL,360,56.2247,20240.89,15.36,20225.53,GBP
TXN00900134,PORT009,INS0018,CP005,2025-07-08,2025-07-10,SELL,149,43.1188,6424.7,17.45,6407.25,EUR
TXN00900135,PORT009,INS0018,CP010,2025-05-12,2025-05-14,SELL,199,49.0842,9767.76,11.53,9756.23,GBP
TXN00900136,PORT009,INS0026,CP004,2025-05-17,2025-05-19,SELL,156,45.3407,7073.15,11.69,7061.46,INR
TXN00900137,PORT009,INS0011,CP001,2025-09-24,2025-09-26,SELL,236,23.8682,5632.9,9.43,5623.47,GBP
TXN00900138,PORT009,INS0037,CP012,2025-07-27,2025-07-29,BUY,199,41.855,8329.14,11.06,8318.08,USD
TXN00900139,PORT009,INS0001,CP002,2026-03-27,2026-03-29,BUY,472,14.6862,6931.89,11.44,6920.45,EUR
TXN00900140,PORT009,INS0012,CP010,2025-09-14,2025-09-16,BUY,251,10.3314,2593.18,7.04,2586.14,GBP
TXN00900141,PORT009,INS0043,CP010,2025-06-08,2025-06-10,SELL,250,13.126,3281.5,4.36,3277.14,INR
TXN00900142,PORT009,INS0012,CP008,2025-09-05,2025-09-07,BUY,131,10.4403,1367.68,3.96,1363.72,EUR
TXN00900143,PORT009,INS0017,CP006,2025-07-16,2025-07-18,BUY,363,123.6642,44890.1,59.04,44831.06,EUR
TXN00900144,PORT009,INS0030,CP010,2026-02-02,2026-02-04,SELL,466,48.1969,22459.76,63.58,22396.18,GBP
TXN00900145,PORT009,INS0006,CP008,2025-08-19,2025-08-21,SELL,92,24.2547,2231.43,1.98,2229.45,INR
TXN00900146,PORT009,INS0012,CP008,2025-06-05,2025-06-07,SELL,272,9.2416,2513.72,7.48,2506.24,EUR
TXN00900147,PORT009,INS0011,CP002,2025-12-12,2025-12-14,SELL,382,20.0963,7676.79,16.24,7660.55,USD
TXN00900148,PORT009,INS0018,CP001,2026-01-22,2026-01-24,SELL,300,57.226,17167.8,11.59,17156.21,EUR
TXN00900149,PORT009,INS0006,CP007,2025-07-21,2025-07-23,SELL,129,25.7723,3324.63,8.34,3316.29,INR
TXN00900150,PORT009,INS0007,CP012,2025-05-21,2025-05-23,BUY,196,41.8707,8206.66,11.6,8195.06,EUR
TXN01000001,PORT010,INS0008,CP008,2025-09-20,2025-09-22,SELL,216,70.4645,15220.33,42.91,15177.42,INR
TXN01000002,PORT010,INS0003,CP007,2025-10-30,2025-11-01,BUY,370,36.7403,13593.91,39.68,13554.23,GBP
TXN01000003,PORT010,INS0033,CP010,2025-06-30,2025-07-02,SELL,93,31.4865,2928.24,5.95,2922.29,USD
TXN01000004,PORT010,INS0040,CP008,2025-08-17,2025-08-19,BUY,174,54.351,9457.07,5.5,9451.57,GBP
TXN01000005,PORT010,INS0014,CP011,2025-05-08,2025-05-10,SELL,424,15.0772,6392.73,10.51,6382.22,EUR
TXN01000006,PORT010,INS0026,CP006,2026-04-18,2026-04-20,SELL,96,54.5146,5233.4,5.02,5228.38,EUR
TXN01000007,PORT010,INS0045,CP008,2026-03-24,2026-03-26,SELL,185,8.7575,1620.14,4.64,1615.5,INR
TXN01000008,PORT010,INS0043,CP004,2025-06-04,2025-06-06,SELL,331,12.9432,4284.2,8.57,4275.63,INR
TXN01000009,PORT010,INS0017,CP011,2025-08-20,2025-08-22,BUY,35,127.5341,4463.69,10.79,4452.9,INR
TXN01000010,PORT010,INS0031,CP002,2025-09-18,2025-09-20,SELL,109,44.8586,4889.59,12.03,4877.56,USD
TXN01000011,PORT010,INS0046,CP011,2025-12-01,2025-12-03,SELL,400,28.2494,11299.76,31.17,11268.59,GBP
TXN01000012,PORT010,INS0035,CP005,2025-12-19,2025-12-21,BUY,58,10.7744,624.92,0.34,624.58,EUR
TXN01000013,PORT010,INS0044,CP011,2025-08-05,2025-08-07,SELL,19,24.1445,458.75,1.34,457.41,INR
TXN01000014,PORT010,INS0049,CP004,2025-09-18,2025-09-20,BUY,387,32.1589,12445.49,20.9,12424.59,USD
TXN01000015,PORT010,INS0026,CP006,2025-07-19,2025-07-21,BUY,14,48.3132,676.38,0.69,675.69,EUR
TXN01000016,PORT010,INS0039,CP005,2025-10-24,2025-10-26,BUY,262,6.3639,1667.34,4.49,1662.85,EUR
TXN01000017,PORT010,INS0004,CP006,2025-12-01,2025-12-03,BUY,432,47.7859,20643.51,22.82,20620.69,INR
TXN01000018,PORT010,INS0031,CP006,2025-05-09,2025-05-11,SELL,39,37.1119,1447.36,1.36,1446.0,USD
TXN01000019,PORT010,INS0011,CP005,2026-03-19,2026-03-21,SELL,432,22.1656,9575.54,24.54,9551.0,INR
TXN01000020,PORT010,INS0004,CP009,2025-12-02,2025-12-04,BUY,248,46.5758,11550.8,16.66,11534.14,USD
TXN01000021,PORT010,INS0004,CP006,2025-11-15,2025-11-17,BUY,352,41.5128,14612.51,28.39,14584.12,EUR
TXN01000022,PORT010,INS0029,CP005,2025-08-25,2025-08-27,SELL,403,23.9726,9660.96,6.52,9654.44,EUR
TXN01000023,PORT010,INS0009,CP004,2025-08-01,2025-08-03,SELL,187,32.8395,6140.99,5.39,6135.6,EUR
TXN01000024,PORT010,INS0048,CP008,2026-02-12,2026-02-14,SELL,65,33.1228,2152.98,2.48,2150.5,GBP
TXN01000025,PORT010,INS0001,CP007,2025-10-04,2025-10-06,SELL,152,13.1173,1993.83,4.88,1988.95,USD
TXN01000026,PORT010,INS0033,CP010,2025-09-16,2025-09-18,SELL,325,35.4646,11525.99,6.13,11519.86,USD
TXN01000027,PORT010,INS0027,CP001,2025-08-24,2025-08-26,BUY,458,16.9338,7755.68,6.0,7749.68,INR
TXN01000028,PORT010,INS0013,CP002,2025-07-17,2025-07-19,BUY,265,33.2459,8810.16,7.54,8802.62,USD
TXN01000029,PORT010,INS0013,CP010,2025-10-12,2025-10-14,SELL,389,33.6241,13079.77,35.64,13044.13,EUR
TXN01000030,PORT010,INS0037,CP005,2026-02-17,2026-02-19,SELL,365,52.8286,19282.44,37.16,19245.28,USD
TXN01000031,PORT010,INS0025,CP007,2025-09-19,2025-09-21,SELL,31,24.0119,744.37,1.25,743.12,EUR
TXN01000032,PORT010,INS0007,CP006,2025-10-27,2025-10-29,SELL,335,51.6032,17287.07,11.13,17275.94,EUR
TXN01000033,PORT010,INS0037,CP003,2026-03-16,2026-03-18,BUY,230,51.1915,11774.05,11.31,11762.74,GBP
TXN01000034,PORT010,INS0011,CP001,2025-07-12,2025-07-14,SELL,458,24.2145,11090.24,30.36,11059.88,INR
TXN01000035,PORT010,INS0026,CP003,2025-11-16,2025-11-18,SELL,422,60.786,25651.69,35.5,25616.19,GBP
TXN01000036,PORT010,INS0048,CP003,2025-07-16,2025-07-18,SELL,107,33.4711,3581.41,3.32,3578.09,GBP
TXN01000037,PORT010,INS0031,CP009,2026-01-27,2026-01-29,SELL,34,51.5112,1751.38,1.36,1750.02,USD
TXN01000038,PORT010,INS0021,CP007,2025-05-19,2025-05-21,BUY,151,49.6281,7493.84,19.03,7474.81,INR
TXN01000039,PORT010,INS0017,CP004,2025-10-11,2025-10-13,BUY,371,123.5229,45827.0,86.4,45740.6,USD
TXN01000040,PORT010,INS0029,CP005,2025-12-04,2025-12-06,BUY,464,21.2339,9852.53,15.05,9837.48,INR
TXN01000041,PORT010,INS0025,CP008,2025-11-14,2025-11-16,BUY,326,25.823,8418.3,18.2,8400.1,EUR
TXN01000042,PORT010,INS0030,CP011,2025-09-02,2025-09-04,SELL,404,50.6764,20473.27,53.94,20419.33,INR
TXN01000043,PORT010,INS0036,CP002,2025-08-14,2025-08-16,BUY,187,29.2981,5478.74,15.95,5462.79,USD
TXN01000044,PORT010,INS0006,CP011,2025-04-19,2025-04-21,BUY,254,28.7993,7315.02,15.69,7299.33,INR
TXN01000045,PORT010,INS0021,CP006,2025-07-10,2025-07-12,BUY,354,49.8847,17659.18,21.95,17637.23,EUR
TXN01000046,PORT010,INS0020,CP010,2025-06-09,2025-06-11,BUY,412,9.7992,4037.27,6.45,4030.82,EUR
TXN01000047,PORT010,INS0021,CP004,2026-04-12,2026-04-14,SELL,13,50.7253,659.43,0.48,658.95,USD
TXN01000048,PORT010,INS0044,CP012,2025-05-23,2025-05-25,SELL,32,23.543,753.38,2.25,751.13,USD
TXN01000049,PORT010,INS0048,CP006,2025-06-30,2025-07-02,SELL,370,30.8409,11411.13,30.78,11380.35,USD
TXN01000050,PORT010,INS0006,CP011,2025-10-14,2025-10-16,SELL,157,22.6907,3562.44,9.61,3552.83,INR
TXN01000051,PORT010,INS0026,CP009,2026-02-18,2026-02-20,BUY,414,61.2944,25375.88,36.4,25339.48,GBP
TXN01000052,PORT010,INS0009,CP008,2025-07-06,2025-07-08,BUY,333,33.4639,11143.48,32.69,11110.79,USD
TXN01000053,PORT010,INS0001,CP007,2025-11-26,2025-11-28,BUY,474,13.6035,6448.06,13.77,6434.29,EUR
TXN01000054,PORT010,INS0044,CP008,2025-11-08,2025-11-10,SELL,19,28.3863,539.34,1.61,537.73,USD
TXN01000055,PORT010,INS0002,CP007,2025-05-29,2025-05-31,SELL,125,36.789,4598.62,4.9,4593.72,INR
TXN01000056,PORT010,INS0015,CP001,2025-08-12,2025-08-14,SELL,496,24.4779,12141.04,8.33,12132.71,INR
TXN01000057,PORT010,INS0037,CP012,2025-09-06,2025-09-08,BUY,109,48.4631,5282.48,6.21,5276.27,INR
TXN01000058,PORT010,INS0033,CP010,2025-08-25,2025-08-27,BUY,126,38.6794,4873.6,11.45,4862.15,USD
TXN01000059,PORT010,INS0016,CP001,2025-08-31,2025-09-02,BUY,426,46.2811,19715.75,45.19,19670.56,EUR
TXN01000060,PORT010,INS0010,CP003,2026-01-23,2026-01-25,BUY,496,74.1372,36772.05,76.7,36695.35,INR
TXN01000061,PORT010,INS0002,CP007,2025-04-29,2025-05-01,BUY,333,40.6053,13521.56,35.26,13486.3,USD
TXN01000062,PORT010,INS0027,CP011,2025-11-27,2025-11-29,SELL,255,17.6695,4505.72,5.44,4500.28,INR
TXN01000063,PORT010,INS0041,CP011,2026-02-23,2026-02-25,SELL,97,16.3412,1585.1,1.12,1583.98,INR
TXN01000064,PORT010,INS0011,CP010,2025-12-25,2025-12-27,BUY,213,22.0705,4701.02,10.45,4690.57,INR
TXN01000065,PORT010,INS0033,CP005,2025-10-10,2025-10-12,BUY,76,33.2939,2530.34,6.65,2523.69,GBP
TXN01000066,PORT010,INS0007,CP001,2025-05-23,2025-05-25,BUY,209,42.5015,8882.81,26.33,8856.48,INR
TXN01000067,PORT010,INS0041,CP001,2025-08-22,2025-08-24,BUY,153,15.3106,2342.52,5.02,2337.5,INR
TXN01000068,PORT010,INS0009,CP005,2025-07-23,2025-07-25,SELL,486,32.0506,15576.59,14.99,15561.6,GBP
TXN01000069,PORT010,INS0023,CP001,2026-04-02,2026-04-04,SELL,470,50.8528,23900.82,14.07,23886.75,EUR
TXN01000070,PORT010,INS0037,CP005,2025-09-20,2025-09-22,BUY,329,48.4843,15951.33,8.66,15942.67,EUR
TXN01000071,PORT010,INS0015,CP010,2026-03-18,2026-03-20,BUY,291,26.6397,7752.15,17.28,7734.87,GBP
TXN01000072,PORT010,INS0011,CP004,2025-10-23,2025-10-25,BUY,228,23.9044,5450.2,15.93,5434.27,INR
TXN01000073,PORT010,INS0040,CP007,2025-04-24,2025-04-26,BUY,224,45.0511,10091.45,25.72,10065.73,USD
TXN01000074,PORT010,INS0016,CP002,2025-05-14,2025-05-16,BUY,112,44.1942,4949.75,3.2,4946.55,EUR
TXN01000075,PORT010,INS0016,CP008,2026-01-24,2026-01-26,SELL,156,47.7379,7447.11,9.18,7437.93,GBP
TXN01000076,PORT010,INS0044,CP007,2026-04-10,2026-04-12,BUY,486,36.2236,17604.67,33.42,17571.25,USD
TXN01000077,PORT010,INS0050,CP008,2025-12-03,2025-12-05,SELL,428,47.9803,20535.57,23.5,20512.07,GBP
TXN01000078,PORT010,INS0036,CP001,2025-07-08,2025-07-10,BUY,308,30.0177,9245.45,21.24,9224.21,INR
TXN01000079,PORT010,INS0013,CP002,2025-06-09,2025-06-11,SELL,97,32.0802,3111.78,6.02,3105.76,USD
TXN01000080,PORT010,INS0034,CP003,2025-05-30,2025-06-01,SELL,292,44.3935,12962.9,14.3,12948.6,EUR
TXN01000081,PORT010,INS0048,CP010,2025-05-09,2025-05-11,SELL,341,27.7872,9475.44,14.94,9460.5,USD
TXN01000082,PORT010,INS0048,CP010,2025-11-12,2025-11-14,SELL,388,37.8545,14687.55,34.24,14653.31,EUR
TXN01000083,PORT010,INS0040,CP002,2025-06-12,2025-06-14,BUY,362,47.0435,17029.75,39.15,16990.6,USD
TXN01000084,PORT010,INS0011,CP005,2025-07-08,2025-07-10,BUY,72,24.1744,1740.56,3.63,1736.93,INR
TXN01000085,PORT010,INS0034,CP008,2026-04-14,2026-04-16,BUY,439,59.766,26237.27,70.58,26166.69,USD
TXN01000086,PORT010,INS0009,CP002,2025-10-26,2025-10-28,BUY,417,32.1362,13400.8,19.28,13381.52,USD
TXN01000087,PORT010,INS0018,CP012,2026-01-24,2026-01-26,BUY,151,55.75,8418.25,16.38,8401.87,USD
TXN01000088,PORT010,INS0030,CP003,2026-03-28,2026-03-30,SELL,421,49.7052,20925.89,53.53,20872.36,USD
TXN01000089,PORT010,INS0019,CP005,2025-12-20,2025-12-22,SELL,142,17.7266,2517.18,7.25,2509.93,EUR
TXN01000090,PORT010,INS0032,CP010,2025-08-22,2025-08-24,BUY,342,67.1411,22962.26,49.47,22912.79,USD
TXN01000091,PORT010,INS0038,CP001,2026-03-12,2026-03-14,BUY,13,22.6856,294.91,0.26,294.65,EUR
TXN01000092,PORT010,INS0008,CP011,2025-09-03,2025-09-05,SELL,209,67.2802,14061.56,42.15,14019.41,GBP
TXN01000093,PORT010,INS0024,CP004,2026-02-17,2026-02-19,SELL,40,82.8713,3314.85,4.17,3310.68,INR
TXN01000094,PORT010,INS0027,CP001,2026-01-09,2026-01-11,SELL,462,16.5558,7648.78,17.97,7630.81,INR
TXN01000095,PORT010,INS0044,CP009,2026-02-07,2026-02-09,SELL,260,32.2216,8377.62,8.43,8369.19,GBP
TXN01000096,PORT010,INS0009,CP006,2025-06-21,2025-06-23,BUY,25,29.948,748.7,0.58,748.12,GBP
TXN01000097,PORT010,INS0049,CP012,2025-06-01,2025-06-03,SELL,333,27.3061,9092.93,6.23,9086.7,GBP
TXN01000098,PORT010,INS0005,CP009,2025-05-18,2025-05-20,SELL,117,49.8248,5829.5,3.81,5825.69,USD
TXN01000099,PORT010,INS0001,CP006,2026-02-15,2026-02-17,SELL,226,15.0786,3407.76,8.89,3398.87,INR
TXN01000100,PORT010,INS0028,CP001,2025-11-02,2025-11-04,SELL,318,45.3586,14424.03,31.02,14393.01,GBP
TXN01000101,PORT010,INS0015,CP009,2025-06-24,2025-06-26,SELL,431,29.2495,12606.53,16.26,12590.27,EUR
TXN01000102,PORT010,INS0037,CP005,2026-02-06,2026-02-08,BUY,457,52.3254,23912.71,45.36,23867.35,EUR
TXN01000103,PORT010,INS0009,CP005,2025-07-14,2025-07-16,SELL,68,31.6473,2152.02,5.81,2146.21,USD
TXN01000104,PORT010,INS0026,CP010,2025-08-31,2025-09-02,SELL,136,55.068,7489.25,19.22,7470.03,EUR
TXN01000105,PORT010,INS0033,CP006,2025-08-24,2025-08-26,BUY,139,37.3524,5191.98,11.79,5180.19,INR
TXN01000106,PORT010,INS0046,CP012,2025-05-12,2025-05-14,SELL,488,27.3359,13339.92,30.62,13309.3,USD
TXN01000107,PORT010,INS0020,CP012,2025-07-23,2025-07-25,BUY,415,10.4205,4324.51,2.38,4322.13,USD
TXN01000108,PORT010,INS0011,CP009,2026-03-09,2026-03-11,SELL,275,23.234,6389.35,10.03,6379.32,INR
TXN01000109,PORT010,INS0042,CP009,2025-06-20,2025-06-22,BUY,12,54.1407,649.69,1.8,647.89,USD
TXN01000110,PORT010,INS0012,CP010,2026-02-12,2026-02-14,BUY,306,10.1264,3098.68,7.46,3091.22,GBP
TXN01000111,PORT010,INS0002,CP012,2026-04-13,2026-04-15,SELL,143,32.5753,4658.27,9.96,4648.31,GBP
TXN01000112,PORT010,INS0032,CP007,2026-02-21,2026-02-23,BUY,432,60.8401,26282.92,49.06,26233.86,USD
TXN01000113,PORT010,INS0028,CP004,2026-02-16,2026-02-18,BUY,27,52.9682,1430.14,4.17,1425.97,USD
TXN01000114,PORT010,INS0021,CP011,2025-09-03,2025-09-05,BUY,85,45.9549,3906.17,6.95,3899.22,EUR
TXN01000115,PORT010,INS0030,CP011,2025-11-19,2025-11-21,SELL,229,48.6453,11139.77,27.03,11112.74,INR
TXN01000116,PORT010,INS0032,CP012,2026-01-21,2026-01-23,SELL,468,60.4133,28273.42,23.72,28249.7,GBP
TXN01000117,PORT010,INS0032,CP011,2025-06-24,2025-06-26,SELL,167,60.5767,10116.31,9.65,10106.66,USD
TXN01000118,PORT010,INS0026,CP004,2026-01-02,2026-01-04,BUY,357,62.1607,22191.37,20.2,22171.17,EUR
TXN01000119,PORT010,INS0041,CP012,2025-10-05,2025-10-07,BUY,57,14.5336,828.42,1.6,826.82,GBP
TXN01000120,PORT010,INS0011,CP001,2025-05-17,2025-05-19,SELL,165,23.6805,3907.28,2.63,3904.65,INR
TXN01000121,PORT010,INS0005,CP008,2026-02-28,2026-03-02,BUY,234,40.9407,9580.12,12.23,9567.89,GBP
TXN01000122,PORT010,INS0011,CP007,2025-12-05,2025-12-07,BUY,113,20.6571,2334.25,3.16,2331.09,EUR
TXN01000123,PORT010,INS0048,CP004,2026-04-14,2026-04-16,BUY,252,31.2153,7866.26,14.66,7851.6,INR
TXN01000124,PORT010,INS0037,CP012,2026-01-10,2026-01-12,SELL,30,48.5481,1456.44,2.66,1453.78,EUR
TXN01000125,PORT010,INS0040,CP010,2025-11-08,2025-11-10,SELL,359,65.0196,23342.04,21.88,23320.16,INR
TXN01000126,PORT010,INS0043,CP003,2025-12-19,2025-12-21,SELL,181,12.2971,2225.78,1.69,2224.09,USD
TXN01000127,PORT010,INS0030,CP009,2026-01-24,2026-01-26,BUY,22,47.9853,1055.68,2.07,1053.61,USD
TXN01000128,PORT010,INS0035,CP003,2026-04-04,2026-04-06,SELL,152,11.0156,1674.37,2.49,1671.88,USD
TXN01000129,PORT010,INS0017,CP007,2025-07-25,2025-07-27,BUY,88,123.3965,10858.89,15.96,10842.93,EUR
TXN01000130,PORT010,INS0047,CP007,2026-01-11,2026-01-13,SELL,189,39.7689,7516.32,17.36,7498.96,EUR
TXN01000131,PORT010,INS0020,CP001,2025-05-28,2025-05-30,BUY,160,10.0681,1610.9,4.15,1606.75,GBP
TXN01000132,PORT010,INS0030,CP004,2025-05-18,2025-05-20,BUY,500,46.559,23279.5,60.03,23219.47,USD
TXN01000133,PORT010,INS0017,CP001,2025-12-21,2025-12-23,SELL,210,125.0991,26270.81,59.03,26211.78,GBP
TXN01000134,PORT010,INS0005,CP001,2025-12-25,2025-12-27,SELL,430,38.6942,16638.51,41.41,16597.1,INR
TXN01000135,PORT010,INS0039,CP009,2025-09-19,2025-09-21,BUY,439,6.741,2959.3,1.61,2957.69,USD
TXN01000136,PORT010,INS0029,CP003,2025-10-08,2025-10-10,SELL,79,22.4299,1771.96,3.22,1768.74,GBP
TXN01000137,PORT010,INS0005,CP004,2025-06-20,2025-06-22,SELL,13,48.8362,634.87,0.8,634.07,INR
TXN01000138,PORT010,INS0033,CP009,2025-06-16,2025-06-18,SELL,473,29.558,13980.93,27.13,13953.8,EUR
TXN01000139,PORT010,INS0040,CP009,2025-09-04,2025-09-06,BUY,433,50.6292,21922.44,35.89,21886.55,EUR
TXN01000140,PORT010,INS0049,CP006,2025-11-16,2025-11-18,BUY,237,35.1838,8338.56,15.57,8322.99,INR
TXN01000141,PORT010,INS0033,CP009,2025-09-08,2025-09-10,BUY,30,36.1262,1083.79,2.65,1081.14,EUR
TXN01000142,PORT010,INS0001,CP011,2025-04-26,2025-04-28,SELL,264,10.6556,2813.08,7.06,2806.02,USD
TXN01000143,PORT010,INS0008,CP008,2025-09-10,2025-09-12,SELL,473,70.8598,33516.69,40.53,33476.16,GBP
TXN01000144,PORT010,INS0008,CP010,2025-11-08,2025-11-10,SELL,92,61.2276,5632.94,10.07,5622.87,EUR
TXN01000145,PORT010,INS0033,CP007,2025-04-30,2025-05-02,BUY,104,27.7231,2883.2,7.18,2876.02,GBP
TXN01000146,PORT010,INS0034,CP004,2025-05-05,2025-05-07,BUY,287,45.1273,12951.54,19.79,12931.75,GBP
TXN01000147,PORT010,INS0032,CP010,2026-02-24,2026-02-26,BUY,233,60.6739,14137.02,28.04,14108.98,GBP
TXN01000148,PORT010,INS0014,CP008,2025-08-31,2025-09-02,BUY,191,12.0532,2302.16,2.11,2300.05,GBP
TXN01000149,PORT010,INS0037,CP008,2025-09-22,2025-09-24,SELL,223,48.3936,10791.77,22.21,10769.56,USD
TXN01000150,PORT010,INS0009,CP007,2026-02-19,2026-02-21,SELL,209,31.65,6614.85,9.69,6605.16,INR
